X,Y,Z_Height,Road_Condition
9.868869366005173,0.12003027272682543,4.4702730260194325,1
7.722447692966574,5.528148757183491,4.681713766991139,1
1.987156815341724,7.40663581066626,4.036854698962447,1
0.05522117123602399,4.850179875240412,3.177967410040936,1
8.154614284548341,0.8540303016272166,1.5186047679559433,0
7.068573438476172,9.724613900279023,4.914724608101106,1
7.2900716804098735,5.180104313760979,1.3706808359596918,0
7.712703466859457,6.141862443190114,1.0132846099521553,0
0.7404465173409036,2.366097827075073,2.210770568932914,1
3.5846572854427263,4.834980851068038,0.2842028535619423,0
1.1586905952512971,4.291494919583219,4.8924723233589535,1
8.631034258755935,0.7489584200198374,2.942167782082124,1
6.232981268275579,1.0616035354746722,2.7847604583208763,1
3.308980248526492,8.374725196187745,3.2789813994985995,1
0.6355835028602363,2.3981995220659025,2.485118238886033,1
3.109823217156622,1.9495827149863054,0.1603175854727079,0
3.2518332202674705,5.049114512501393,3.061556444201984,1
7.29606178338064,7.68747131362513,3.580869384782153,1
6.3755747135521315,0.6194651857898792,2.0837453031202657,1
8.872127425763265,5.768079196382558,3.786477860355965,1
4.722149251619493,1.1921044284057336,1.1350064966921032,0
1.195942459383017,0.3646105082561846,1.1063829553309201,0
7.13244787222995,0.5274395216221739,0.8070849384378698,0
7.607850486168974,8.341641082084413,1.8599737989458092,0
5.612771975694963,1.1797248362806156,4.235060176945417,1
7.70967179954561,0.4515136441229195,4.139560310745321,1
4.937955963643907,4.378998871429123,1.914121039817519,0
5.227328293819941,8.439934719420247,2.945593679901183,1
4.275410183585496,2.6240837648930193,3.604081582374578,1
0.2541912674409519,4.217126175259164,1.206033873140115,0
1.0789142699330445,0.39922532563751223,0.8407054294737354,0
0.3142918568673425,4.490785141348759,4.860479966061555,1
6.364104112637804,5.776130806371337,3.0877865660480923,1
3.143559810763267,5.709070537521448,4.90707860916832,1
5.085706911647028,3.324266921743652,1.6887799356611455,0
9.07566473926093,3.155331806631355,3.5151584998706573,1
2.4929222914887497,1.0662361893659789,1.1130181827061887,0
4.103829230356297,3.667983206462684,1.3060008563695646,0
7.555511385430487,0.9949466887296465,2.5595106063481197,1
2.2879816549162246,7.665959447120516,1.5980906275403561,0
0.7697990982879299,9.662742977481859,0.8381078192029223,0
2.8975145291376805,9.700744566667069,1.31440350994663,0
1.6122128725400442,8.650710993753938,0.1787419723293232,0
9.29697652342573,6.007921493396191,3.522118107387433,1
8.08120379564417,7.008656972438799,2.460583285429308,1
6.334037565104235,2.8520580268041407,0.4712153320226281,0
8.714605901877178,6.307704201726207,0.858469965642456,0
8.036720768991145,4.556495494398774,0.5126726905632201,0
1.8657005888603584,4.8201733977693255,3.0629640413793826,1
8.925589984899778,7.57776560375158,0.471051818062469,0
5.393422419156507,2.8191835559725167,3.7714116651760805,1
8.074401551640625,3.180396116945199,0.10255459660195587,0
8.960912999234932,9.246417911286366,1.2468789399794606,0
3.1800347497186388,0.5622429485097225,4.453333379459536,1
1.1005192452767676,4.856342984133404,3.59265659061123,1
2.279351625419417,9.128008004078618,0.3648416646284386,0
4.271077886262563,6.10363007818157,4.105630522425899,1
8.18014765922493,5.46407074212132,2.465175607701024,1
8.607305832563434,2.497441792293552,4.233915135844146,1
0.06952130531190703,3.4327548906444827,3.003698872251967,1
5.107473025775658,8.52048415804693,3.4091651601642936,1
4.17411003148779,5.592181317684581,4.967507801978541,1
2.2210781047073027,5.147421937567799,1.1616777296200909,0
1.198653673336828,0.9957971354002892,3.1197278738069416,1
3.3761517140362796,0.16028156455123121,2.301606950286992,1
9.429097039125192,9.636851886870492,0.19725976461345718,0
3.2320293202075523,3.7698616728684167,0.07235320751432517,0
5.187906217433661,6.032130620995043,0.5961428890892934,0
7.030189588951778,0.7971507318728499,3.2454587026927406,1
3.63629602379294,6.831142857230466,2.835815439566961,1
9.717820827209607,9.325667087059609,2.767147805818637,1
9.624472949421111,5.756652529974197,0.15928381264130043,0
2.5178229582536416,1.2611532237541057,2.346514981800035,1
4.972485058923855,5.817215274734767,4.623114089212643,1
3.0087830981676964,7.6634721310465235,1.987959346553233,0
2.848404943774676,4.064165365740187,3.1246123489422817,1
0.36886947354532795,8.798377479414679,3.899093378115718,1
6.095643339798968,6.486829533573645,3.9196263957094377,1
5.026790232288615,8.992489182892026,2.5964004119763566,1
0.5147875124998935,6.235053112473372,4.289759727011681,1
2.7864646423661146,1.3128797200482423,1.9568904668187348,0
9.082658859666537,3.096917111051891,4.443466073923991,1
2.395618906669724,2.0179494825245694,1.2011358319777266,0
1.448948720912231,9.088264977168624,1.4010820349528552,0
4.89452760277563,7.604000672874827,0.2656031209950055,0
9.856504541106007,6.76398368910006,3.9779091827114144,1
2.4205527151150044,3.009663196316217,2.085276181163528,1
6.721355474058786,1.8404477205021352,1.145583069556995,0
7.616196153287175,7.564510879889118,1.1589513880828983,0
2.3763754399239967,4.741579458790797,4.506999706146166,1
7.282163486118596,2.257895521506291,4.169583002305185,1
3.677831327192532,6.166219781652751,2.7676544267859167,1
6.3230583059357945,0.40333852138451975,3.0805540020786055,1
6.335297107608947,3.261702541282535,2.371627852751455,1
5.357746840747585,4.685569945911347,1.9583327143940443,0
0.902897700544083,1.4795833410940584,4.5773844060916575,1
8.35302495589238,9.846544775908395,0.6280635176015104,0
3.2078006497173583,2.0909736458961428,2.0922339485811396,1
1.8651851039985423,1.3035313004326554,1.7228095399393766,0
0.40775141554763916,2.035348738868964,2.490753601255742,1
5.908929431882418,7.690611331597243,2.2881593727258753,1
6.775643618422825,4.255056592718428,2.5944476582554072,1
0.16587828927856152,5.65415939752538,0.6995948861349705,0
5.12093058299281,0.21009156986360744,2.5657075075663855,1
2.2649577519793795,0.34431308573314556,1.2120940694360542,0
6.451727904094499,4.458255498270161,0.9216567449409563,0
1.7436642900499144,8.166552432016235,0.3241710939309561,0
6.90937738102466,8.852388787075652,3.8132627937807047,1
3.867353463005374,0.8670656759564022,2.1372096042827997,1
9.367299887367345,5.383631021010228,3.1332184165587917,1
1.3752094414599325,9.132296862792705,3.637966716523717,1
3.410663510502585,3.8797275439788637,3.3965833265677676,1
1.1347352124058907,8.295658314283687,2.3525035954484115,1
9.246936182785628,1.336956543994362,1.9394926447586491,0
8.77339353380981,9.353944896677987,1.8797995482033185,0
2.579416277151556,7.514233175313026,3.2002439846502817,1
6.59984046034179,9.413343927869017,2.473971774709367,1
8.172222002012159,6.766172335525065,4.245661239942553,1
5.5520081159946235,3.6340393199942698,4.373509921633561,1
5.296505783560065,9.381811725247225,0.8528018900325923,0
2.418522909004517,2.7556677630917847,0.6811682577286282,0
0.9310276780589921,3.321725220617325,3.1520046301799978,1
8.972157579533267,7.008084180017403,1.506128740311397,0
9.004180571633304,7.6531629952538625,0.0928535938254943,0
6.33101457273268,9.294034838491537,4.443213346814775,1
3.390297910487007,2.048024090562095,1.1345038362190412,0
3.492095746126609,7.979980352192239,4.646403258429046,1
7.259556788702394,7.385460533969635,3.5871722543912683,1
8.971102599525771,0.6379455625359787,3.8132674495574213,1
8.870864242651173,3.8722314121020696,1.007307478965802,0
7.798755458576238,2.827654570600986,1.1709721280840646,0
6.420316461542877,3.044904243540304,2.606338769120329,1
0.8413996499504883,9.829468795547008,0.8604992632493108,0
1.6162871409461377,6.427774134799279,1.5271584634151614,0
8.985541885270793,7.176761577934996,1.6073123897390222,0
6.0642905965958995,9.766176373150092,0.7981496662638204,0
0.09197051616629648,3.7720178245763867,1.0259141669758036,0
1.014715428660321,8.01840168452806,3.9427592100412827,1
6.635017691080558,4.345309633044954,0.8359792727363419,0
0.05061583846218687,8.695336718149797,0.14228695921961243,0
1.6080805141749865,1.8065754131130318,3.1467747131446924,1
5.487337893665861,9.476861770642795,4.87991559696225,1
6.918951976926932,2.1877170841087965,1.656069073115607,0
6.519612595026006,3.2622050698093155,0.5932785159812615,0
2.242693094605598,7.561922341067805,2.851936626837654,1
7.121792213475358,3.9375514156540667,4.531771055478231,1
2.3724908749680007,6.082113767664467,3.9203088991423938,1
3.2539969815926773,4.4457350106942854,3.11257934206358,1
7.464914051180242,7.423699370897818,1.5752824830379968,0
6.496328990472147,2.2833125236861083,2.7094008663811,1
8.49223410494178,0.5845798723687701,0.4562242065212768,0
6.576128923003433,2.999293974730662,3.3947271214033496,1
5.683086033354716,4.743086648684303,3.625480094488254,1
0.9367476782809248,1.6802005219267857,4.825158114549594,1
3.6771580305943354,3.547972896563887,1.3019867937253582,0
2.6520236768172545,3.9998301829356855,0.09228209521511321,0
2.4398964337908358,0.5739184368827355,2.728042322135753,1
9.730105547524456,5.833072481842045,3.533952521984072,1
3.930977246667604,8.843434279712875,3.95203737941494,1
8.920465551771134,1.5174291295305242,0.968694665124053,0
6.311386259972629,5.978080134015141,1.3087643451851183,0
7.948113035416484,6.647392049108463,2.5629546263364817,1
5.026370931051921,4.193346804192883,1.6530040498500091,0
5.769038846263591,7.0109758736427,4.302557432937225,1
4.925176938188639,4.10731543491012,2.3688007686936015,1
1.952429877980445,5.046372879774349,3.997893220510015,1
7.224521152615053,0.0735304455442698,2.903098802411769,1
2.807723624408558,6.917201141346888,3.86545070808556,1
0.2431596643145384,6.613426789447244,1.663364932651619,0
6.454722959071678,0.3840087732634456,4.1570831096515555,1
1.7711067940704894,3.6825010739513306,1.3728615777551079,0
9.404585843529143,9.790318407916674,2.730494040016454,1
9.539285770025874,4.207365625686168,1.0700355658693712,0
9.148643902204485,5.019454051318418,2.3776326081309667,1
3.7015870025544437,9.099301581597185,1.5908760475435157,0
0.15456616528867428,7.172618758657564,1.3335171531860712,0
9.283185625877254,5.820701311242235,4.834925090140187,1
4.281841483173143,7.978046813410725,0.8003705274336531,0
9.666548190436696,8.643662664559733,3.936629187286976,1
9.636199770892528,4.568880717372669,4.920824797416074,1
8.530094554673601,4.751083649318354,0.09950741870038915,0
2.944488920695857,3.860509356518358,3.495137070210475,1
3.8509772860192526,9.667061400184606,1.2645590277814356,0
8.511366715168569,6.971662542903504,0.20243912164152222,0
3.1692200515627764,0.8322306620807229,2.014447894783154,1
1.6949274668609249,8.629596233130185,4.676089050854375,1
5.568012624583502,4.8055994083626805,0.05882547183498843,0
9.36154774160781,0.6875390642248747,2.9394284596489086,1
6.96029796674973,5.497172551633111,2.5069823929766217,1
5.700611700893649,4.171642789757021,4.3669208218552376,1
0.9717649377076854,8.777494048626249,0.4200085726031283,0
6.150072266991698,2.0399460360938737,3.4076301494332517,1
9.900538501042632,8.26464609492183,3.4005484921663864,1
1.4008401523652403,5.576886911854527,3.3454000843114162,1
5.183296523637368,0.5461030321346905,4.711672474675185,1
8.773730719279554,9.718453013254846,4.115437645034402,1
7.407686177542044,5.126152441032,0.20986363121753004,0
6.97015740995268,2.908768542315825,2.3554142535225657,1
7.024840839871093,4.694068419892581,1.9897652810066675,0
3.5949115121975517,8.57857783517489,1.5507361054540103,0
2.9359184426449336,3.049031243850635,2.2566836257704863,1
8.093611554785136,1.9267639648670032,1.9209709246298874,0
8.101133946791808,1.2907124693088146,2.1616694993933265,1
8.670723185801037,2.9785939839021127,4.896309328043213,1
9.132405525564714,7.800480870400435,0.4431648737479038,0
5.113423988609378,4.716263651952617,4.611154349193649,1
5.015162946871996,2.2748160369354,2.4011835673551336,1
7.9829517896677515,1.661849996097492,3.118711227497706,1
6.4996393077776515,3.327294765103791,4.1509148330884695,1
7.019668772577034,9.399243728857089,1.8023151457462778,0
7.95792669436101,3.4302671259002437,2.1521095404398345,1
8.900053418175663,9.881240759546353,2.04759240139357,1
3.379951568515358,4.852304557653562,1.8736551126787993,0
3.75582952639944,1.7916391829015088,4.627646608234475,1
0.93981939840869,8.911400917935094,4.144649455965061,1
5.78280140996174,4.603553731348269,0.5449999493148805,0
0.35942273796742086,7.0967134350452445,0.5406167623854802,0
4.655980181324601,9.837115832091518,2.139347574264956,1
5.426446347075766,0.50175350319974,0.4932868836640453,0
2.865412521282844,0.9669455978756714,3.0954654763555984,1
5.9083326056901075,7.204567414627562,0.7184580363086696,0
0.3050024993904943,2.8182500329547198,2.6118663198340055,1
0.37348188749214417,1.8430139695009906,0.03609973501858876,0
8.226005606596583,0.39361879819729495,1.5829817420632337,0
3.601906414112629,0.21846711986201806,3.3859536183632772,1
1.2706051265188478,7.744856031197909,2.420194701139242,1
5.222432600548044,1.3443342736955,4.891347429994941,1
7.699935530986108,4.677206159711509,4.370518980331054,1
2.1582102749684315,6.05896815179483,1.7953538952157562,0
6.228904758190002,4.283518005688462,0.227432707361373,0
0.85347464993768,0.27106652336233106,4.228131500575094,1
0.516817211686077,7.8350150258790885,4.556171551573357,1
5.31354631568148,0.10513224541653488,4.103136967095184,1
5.406351216101065,7.61889894377484,0.6397497045988243,0
6.374299014982066,8.933044937881228,4.989575672061439,1
7.260913337226615,4.328399210571723,1.2929211077638691,0
9.758520794625346,5.355424730977982,3.6210245640418504,1
5.163003483011953,4.7698339261765375,4.540174381678607,1
3.2295647294124596,3.892086186234388,1.178435571653547,0
7.9518619476870365,8.874245353703603,4.54129277338533,1
2.708322512620742,8.939335106699906,1.547407895974335,0
4.389714207056361,3.3581636464153455,4.882066111920281,1
0.7845638134226596,6.15069754014698,1.406300101902373,0
0.2535074341545751,9.269075621458642,4.767179123789176,1
9.626484146779251,9.620584989413516,0.2677232544633745,0
8.359801205122059,5.089590404220475,3.546360058349065,1
6.95974206093698,4.528248052843268,2.6605556691850185,1
4.089529444142698,2.786943159285258,2.3893853856136533,1
1.7329432007084578,9.5887187319041,1.1174715712792,0
1.5643704267108605,1.4281430447286736,3.5279789488824598,1
2.502428981645953,5.7982957604772505,0.9540474572315355,0
5.4922666470612045,2.8255026751863888,2.764208979923841,1
7.145959227000623,2.790082903477966,1.2662268152012541,0
6.601973767177313,4.049685873761884,4.77810689890678,1
2.7993389694594284,9.987929358156546,0.14315596917826412,0
9.54865280663194,0.5496630683982207,0.9986414005561828,0
7.378969166957685,5.785418182035315,1.2115530319372385,0
5.543540525114007,0.8257215803527718,2.070339128839082,1
6.117207462343522,1.5452082999051897,1.1636512093502676,0
4.196000624277899,4.395629417728987,2.4567454513439264,1
2.4773098950115746,5.104601313464413,4.362327616292695,1
3.559726786512616,2.58792408364524,3.560317107045854,1
7.578461104643691,3.164571308744162,2.899809902675555,1
0.14393488629755868,0.8696702025593306,0.44501588991339824,0
1.1607264050691624,3.0321978384425052,3.469960541946378,1
0.4600264202175275,9.66558439380544,0.8320714215546993,0
0.40728802318970136,9.447073816724817,3.93183692980849,1
8.554605840110073,3.34878290136985,1.250283792550766,0
7.036578593800237,5.708539362787616,2.0852436416045044,1
4.741738290873252,9.095953911109444,1.7523510115896395,0
0.9783416065100148,0.061838226408966745,4.2940695733742835,1
4.916158751168323,8.106835703375918,0.6327222935670407,0
4.734717707805657,9.48369552788919,2.828224411923943,1
1.7320186991001518,0.9132573433355706,0.7103080472153112,0
4.33851649237973,1.6144768603292103,3.523979180660933,1
3.9850473439737346,9.607463027713553,4.5253906389724055,1
6.158500980522165,5.375401436403463,2.173038269336267,1
6.350936508676438,0.14196634471723701,2.4404613013248793,1
0.4530400977204452,2.5763199876352916,4.637114182413812,1
3.746126146264712,4.499436742688596,2.6049569432467856,1
6.258599157142363,6.929089110247677,2.4379921902478046,1
5.031362585800877,7.3316037813679955,2.891645513521521,1
8.564898411883222,9.95421512925456,3.4461486818147598,1
6.58693631618945,2.8751119938375904,0.5344168754351569,0
1.629344270814297,5.382201018684753,4.1055526387075805,1
0.7056874740042984,5.33323547859605,2.1775251372662963,1
6.424192782063156,4.0564525944723755,0.3617425494874277,0
0.26511310541621813,1.691618938424202,3.9309133459910655,1
5.8577558127346325,9.774565631838426,1.8847498584313604,0
9.402302414249576,8.53317186666586,0.5018374754752697,0
5.75474177875879,4.983330282942372,3.1688951977162527,1
3.881699262065219,6.032454226840298,4.400656767168209,1
6.432882184423532,2.2726105355966233,4.438767547069932,1
4.582528904915167,5.4378707039174685,4.7883173740448655,1
5.45616789315935,6.949701331214758,4.33852729883344,1
9.41464808776525,5.151670283865888,0.010704596727376114,0
3.8610263780077423,9.902851705849413,1.9012058320669512,0
9.611905638239142,6.113416562477262,4.092712899527515,1
9.053506419560637,3.7097371259216905,1.831265029992371,0
1.9579113478929644,7.721520276158381,3.007742531898531,1
0.6936130087516545,1.7046251158164205,3.0315847368726603,1
1.0077800137742665,3.8451581370626653,1.8251265201941154,0
0.18221825651549728,3.4695895037758584,4.522369636406438,1
0.944429607559284,4.318070951077773,2.516141726930588,1
6.830067734163569,7.8177982592872635,2.323921029687504,1
0.7118864846022899,4.841730321634074,4.98756872830948,1
3.189756302937613,7.940144502659628,2.467501820363083,1
8.448753109694545,5.764889031398659,0.8919912596429053,0
0.23271935735825866,3.4206943465755533,2.5653471143171904,1
8.144684825889358,8.099787436834724,4.0700836775996505,1
2.8185477477339993,2.382896705530916,3.884301634491407,1
1.1816482762165625,2.2438297979979547,3.942908825542355,1
6.967371653641506,5.045029240548358,3.540118919989559,1
6.28942846779884,2.608492459620889,1.2710891453334412,0
8.77472013527053,0.09087034951216322,4.310420429201157,1
7.350710438038858,6.482975272988015,4.467217326881325,1
8.034809303848485,5.11093821472398,0.9707634830927453,0
2.820345725713065,4.455178144931612,0.6522781827569696,0
1.7743954377972282,9.669685146183154,4.87802484294556,1
7.506147516408584,5.711991839629137,4.341619818251839,1
8.06834739267264,8.634315777893844,4.466180736049734,1
9.905051420006734,1.3945023620516017,4.431881923121976,1
4.126176769114265,5.692064631294277,2.7084341201686417,1
3.720180857927832,8.67979626730903,3.2320086833289983,1
7.764129607419968,5.83105757279898,2.7268142606682084,1
3.4080354025301784,7.180141781270015,0.25603174595164535,0
9.307573256035647,3.7204356781220738,3.7275154267638633,1
8.584127518430119,0.9244951703706661,2.5266601666794015,1
4.289940273750183,4.579002951270715,3.238545373951149,1
7.508710677914974,3.9447939083885752,2.5131990248776765,1
7.545428740846823,8.670601823789474,2.45905661161228,1
1.031238688359326,2.4399530235247227,0.8589455473888341,0
9.025529066795666,9.66734227535108,1.3935685757057448,0
5.052523724478571,9.581381198044962,0.794263459719779,0
8.264574661077416,2.476316430714387,0.9783314781267122,0
3.2004960103061175,3.480519554773205,4.864886902101524,1
8.955232284962005,8.95555740873885,0.7655672288609922,0
3.892016787341631,9.666222208961075,1.3463521215260381,0
0.1083765148029836,4.434391028360441,2.952948288692925,1
9.053819764192637,3.2099704564089784,3.0508928811832092,1
0.9128667678613356,5.260940132515421,0.7698706487191453,0
3.1931363759041487,6.8776920636573475,3.9685871289260617,1
9.50061967050805,2.734745153749798,3.926014339564125,1
9.506071469375561,7.364731746190728,1.1865885210194556,0
5.734378881232861,0.5165735711464103,1.4433315133773021,0
6.318372121697992,0.4929449276441644,4.689939327297485,1
4.4844552197831975,3.8628770514554525,4.12835722989739,1
2.9321077169806453,3.534731920607206,3.488985165312619,1
3.2866454536991596,3.1563321536715225,0.41116610755300265,0
6.725184560770384,4.9101976266891,2.091320404512879,1
7.5237452943768,3.207335823115712,2.7965093603841353,1
7.915790437258485,1.9225791846809193,0.9370564399188847,0
7.896181427945539,3.094695490886009,2.241132910541123,1
0.9120610304869037,9.74904272810235,3.00512938744345,1
4.944203047025814,4.111134169948486,1.636883400576996,0
0.5755876001664428,4.447127768583358,3.904724094752436,1
5.495288823237355,5.7654498995114,4.202247908194027,1
4.41530501373377,9.833407684142266,1.6180473471703538,0
8.877041827582998,2.41601276435763,4.193285772462286,1
3.5091501255207866,6.812821105324338,0.5178828305150751,0
1.1706701642760586,7.159846935417241,4.188645493113282,1
1.4299168205283586,6.0732441679306595,0.763752158338083,0
7.615106317174723,0.8857833963664408,0.4146357625486302,0
6.182180633162611,6.768722758275764,3.208877022205056,1
1.0112267612279024,0.6409471103617548,2.3596868287764714,1
0.8410680611499743,5.961426495498969,4.539453002064164,1
7.009691314591199,7.395811772217426,1.815945980454246,0
0.7276300636419353,2.109698906199504,1.4357613171881434,0
8.218600592903563,8.416220075427741,2.5036745307209918,1
7.062422271564962,0.30353805533004263,2.2797309288433065,1
0.8134878064189976,8.43812863658306,1.7221402310859413,0
0.8483771408519192,4.603290506427651,3.4687064934916427,1
9.866395785011754,2.175879399316445,3.7978091695695415,1
3.742707957561203,1.33778144993968,4.264919845150683,1
3.706421470668909,9.533071675823725,4.864283023551714,1
8.127995672575025,0.7266558758115671,1.3332809606625222,0
9.472485773838587,1.9909341993592566,3.5804674124498077,1
9.860010638228708,3.4782234743304596,1.9712911774787263,0
7.533781852589416,6.202348489611205,3.3854098597555407,1
3.762595855309158,5.448010852760984,2.3799084517461018,1
0.8350071669866876,1.2564349241231398,4.968865513839658,1
7.771469159274368,2.897279837382146,3.6445106789537496,1
5.58404249735805,2.387517710860241,4.762456502171623,1
4.242220092469763,2.135428544903414,4.174847747405929,1
9.06354385094736,4.111443364799871,4.514505055816855,1
1.1119748230615134,7.040314525916569,4.072095986073375,1
4.926251042908591,2.1745293221723596,2.295795651879557,1
0.11353644767419069,3.666788797029814,1.2589422667344219,0
4.6866064199412625,3.909174268411623,1.851600877252611,0
0.5630327568183735,9.764565294354101,0.10118116319975223,0
1.1881791626807192,9.546663568790688,2.6199658373233357,1
1.1752624677710488,8.001375827520759,2.5252890013520437,1
6.492103021160636,2.4165892081918514,2.626252324152441,1
7.460448792654233,0.6803731409166969,4.870156124860319,1
5.833687650971596,3.1690413772062476,4.557270017274196,1
9.621725484745419,2.6679454943383085,0.80856389165054,0
3.748705795237041,5.059258001463939,1.844412607779446,0
2.8571208628186073,7.777279100677931,2.1197808973163097,1
8.685991281894603,8.583229388788581,1.8026645892582387,0
2.235958385194526,8.448640854105085,3.9924798180195653,1
9.632225394406113,3.5967556122306776,2.6201883493379348,1
0.12154474689816341,6.8723434346068295,2.8604990848581253,1
9.69878826707639,3.1283419752422006,4.265067794939627,1
0.43159911950576113,0.6090554323518271,4.029640767076793,1
8.911431136980712,7.015652656029423,0.6610576141014984,0
5.277011090862999,0.09827552569787845,3.5695729204181714,1
9.929647961193004,4.0918258745848854,2.1771806445101776,1
0.7379656473539886,3.293792693020757,1.4732445153125022,0
5.538542844013207,6.933775385188524,0.2500941045109317,0
9.69302535619099,7.662454727603789,2.436247801727255,1
5.230978441701488,3.040946359712838,1.777183403622657,0
6.293986381352625,8.116270144448535,1.2575651983820042,0
6.957486889846171,2.9391676050493376,3.4733586479847878,1
4.545410647677732,4.463263599865613,3.847426936577935,1
6.275580800840634,7.270185270141339,1.223947595147124,0
5.843143119231002,6.9292022922478855,0.24723718339673628,0
9.01158010490989,9.873684723122,4.243763502826175,1
0.4544638034145787,2.2516102421593187,0.04979870602151659,0
2.809631895922303,6.623179135395824,4.68556246960736,1
9.504114840765588,6.096819082757774,3.1380993699135296,1
8.902637838909163,9.150984544900298,1.6092331760066014,0
4.55656752785713,1.5636214164487505,1.232389547883681,0
6.201325978015367,7.517981635869329,0.04502832132237622,0
2.7738118298113266,5.682686162687683,1.1773570850543857,0
1.881211597237613,2.746658697879054,0.6886415075857055,0
4.636984049399821,4.744349141471741,3.0608311036157283,1
3.533522280260528,3.337765970697978,0.8327279429690065,0
5.836561118508721,5.793134027884609,2.6431491876830964,1
0.7773463696498484,8.89000610814666,2.950582111722354,1
9.743948076661665,5.6930498441220205,1.4902084917345726,0
9.86210744479603,6.31722418326584,0.17532474509359353,0
6.981617140197452,5.187478471147094,0.1862694030709805,0
5.360963663441204,0.5116550644547591,0.13173666096958803,0
3.0952761628632777,2.3285855687609427,3.6956233356827313,1
8.137950197069486,4.920017294320828,1.5900485240714906,0
6.847311725538793,3.1023528374470475,3.981500929838318,1
1.626169393448913,1.8176359776119422,2.158664119214246,1
9.109271844938425,5.041328419184383,2.2649905041498193,1
8.22537242923169,3.2280979344785035,2.5644130125478686,1
9.49799913291924,2.5810764317341475,3.5651572818755195,1
7.2571950838836,4.639854174403808,1.3675143291485354,0
6.134151959357899,1.3328425808217315,0.6079367476676345,0
4.182430362906189,9.277457330754073,2.7802866759573073,1
