Depth_cm,Road_Condition,Y,Z_Height
34.80148983374865,1,,
28.50305850446825,1,,
4.8588246885384265,0,,
30.750361334958487,1,,
49.50269250521316,1,,
7.004200761826201,1,,
25.91648261818684,1,,
43.86865359639777,1,,
37.03843088771022,1,,
34.8507870497634,1,,
35.12420419935546,1,,
17.97455756098776,1,,
14.679592213224668,1,,
40.46805777392568,1,,
40.50566973395904,1,,
43.35361592900519,1,,
45.66202762782356,1,,
25.56711994304689,1,,
25.07581473435998,1,,
39.91475894833876,1,,
32.49819653888826,1,,
35.098343862885166,1,,
39.789633471805054,1,,
44.50026709087832,1,,
16.89975784257679,1,,
18.7791476319972,1,,
4.69909699204345,0,,
28.9140070498087,1,,
1.7971136898371045,0,,
23.27990090662301,1,,
27.13223173537883,1,,
14.32706260641422,1,,
29.541663028450536,1,,
1.5250124969524714,0,,
1.8674094374607209,0,,
41.13002803298291,1,,
18.009532070563143,1,,
6.353025632594239,1,,
26.112163002740218,1,,
38.499677654930544,1,,
10.79105137484216,1,,
31.14452379095001,1,,
4.2673732496884,0,,
2.584086058430385,0,,
26.5677315784074,1,,
27.031756080505325,1,,
31.871495074910328,1,,
36.30456668613308,1,,
48.79260397312673,1,,
25.815017415059767,1,,
16.1478236470623,1,,
39.75930973843519,1,,
13.541612563103712,1,,
21.948571035281805,1,,
3.9228190671132976,0,,
1.2675371707728755,0,,
48.132420733896254,1,,
41.79900602561029,1,,
34.798710304684896,1,,
20.447647220713492,1,,
8.664716003542289,1,,
7.8218521335543025,1,,
12.512144908229766,1,,
27.461333235306025,1,,
35.72979613500312,1,,
33.009868835886564,1,,
13.996694847297142,1,,
47.7432640331597,1,,
36.89484583478843,1,,
27.717702625570038,1,,
30.58603731171761,1,,
20.98000312138949,1,,
12.386549475057873,1,,
17.798633932563078,1,,
37.89230552321845,1,,
0.7196744314877934,0,,
5.803632025345812,1,,
2.300132101087637,0,,
2.0364401159485066,0,,
42.77302920055036,1,,
35.18289296900118,1,,
23.70869145436626,1,,
4.891708032550074,0,,
24.58079375584162,1,,
23.673588539028284,1,,
8.660093495500758,1,,
21.69258246189865,1,,
19.92523671986867,1,,
30.792504902610823,1,,
31.75468254338219,1,,
2.265200488602226,0,,
18.73063073132356,1,,
31.29299578571182,1,,
25.156812929004385,1,,
42.82449205941612,1,,
32.93468158094725,1,,
8.146721354071484,1,,
3.528437370021492,0,,
32.12096391031578,1,,
1.3255655270810909,0,,
29.288779063673164,1,,
47.01151207124788,1,,
28.77370889379395,1,,
19.408496310326097,1,,
32.16441092211766,1,,
22.912644524575832,1,,
27.280839465796745,1,,
47.07324043882626,1,,
19.305131890038712,1,,
48.05952819119571,1,,
45.26753209780318,1,,
9.78955673946482,1,,
3.4680650437582727,0,,
5.038900068871333,1,,
0.9110912825774864,0,,
4.72214803779642,0,,
34.150338670817845,1,,
3.559432423011449,0,,
15.948781514688063,1,,
42.24376554847273,1,,
1.1635967867912933,0,,
40.72342412944679,1,,
14.092738738669995,1,,
5.908241381082813,1,,
34.836858268207536,1,,
31.4471423389942,1,,
43.873600676352645,1,,
36.75355219019429,1,,
40.17404651924243,1,,
14.101728628565324,1,,
8.871977188986142,1,,
37.53073758204292,1,,
40.3417369633632,1,,
49.52525710003366,1,,
20.63088384557133,1,,
18.60090428963916,1,,
38.82064803709984,1,,
17.040177012650894,1,,
46.53786628017824,1,,
42.92063759215059,1,,
21.44970136875092,1,,
37.54355338957487,1,,
37.72714370423412,1,,
5.15619344179663,1,,
45.127645333978336,1,,
25.262618622392857,1,,
41.32287330538709,1,,
16.002480051530586,1,,
44.77616142481003,1,,
19.46008393670816,1,,
0.541882574014918,0,,
45.26909882096318,1,,
4.564333839306678,0,,
15.965681879520744,1,,
47.50309835254025,1,,
47.53035734687781,1,,
28.671894406164306,1,,
31.591860608489963,1,,
22.42227609891599,1,,
14.660538584903229,1,,
16.4332272684958,1,,
33.62592280385192,1,,
37.618726471884,1,,
39.578952186292426,1,,
39.48090713972769,1,,
4.560305152434518,0,,
24.721015235129077,1,,
2.877938000832214,0,,
27.476444116186777,1,,
22.07652506866885,1,,
44.38520913791499,1,,
17.545750627603933,1,,
5.853350821380293,1,,
7.149584102641793,1,,
38.07553158587361,1,,
30.910903165813053,1,,
5.0561338061395125,1,,
4.205340305749871,0,,
35.048456572956,1,,
3.638150318209677,0,,
41.09300296451781,1,,
35.31211135782481,1,,
4.067439032094988,0,,
4.241885704259596,0,,
49.33197892505877,1,,
18.713539787806017,1,,
18.532107353344543,1,,
40.63997836287513,1,,
47.36242886919293,1,,
49.30005319114355,1,,
37.66890926294708,1,,
18.81297927654579,1,,
4.175035834933438,0,,
38.85734579637184,1,,
27.92021248679025,1,,
21.211100462348814,1,,
45.3177192547368,1,,
5.559874115307567,1,,
24.63125521454296,1,,
0.5676822383709534,0,,
23.433032099706317,1,,
2.8151637840918675,0,,
5.940895813403596,1,,
5.876312338855244,1,,
32.460515105803175,1,,
37.30224396327117,1,,
29.168438254857985,1,,
48.10862742372709,1,,
18.743528976185203,1,,
14.285604314093035,1,,
43.42995640947301,1,,
11.179791925972632,1,,
48.161126972030566,1,,
0.6077237344908171,0,,
48.49394133538196,1,,
2.1579955975288057,0,,
44.55715568490356,1,,
26.385055454314998,1,,
49.64823980596502,1,,
3.689828236769943,0,,
27.69271422006604,1,,
48.46512678095495,1,,
26.15489220850744,1,,
31.46993190676313,1,,
34.78743444923086,1,,
22.727053238388663,1,,
31.37790400420317,1,,
29.21571559615501,1,,
45.057900524549446,1,,
2.2723190170728937,0,,
14.048159479611517,1,,
47.520574203827934,1,,
44.51318919454582,1,,
22.78283763928565,1,,
31.00662989007684,1,,
13.869059149056634,1,,
9.406057986188063,1,,
23.18492024699911,1,,
17.66761140130264,1,,
29.1828055925436,1,,
3.8867318482492417,0,,
48.71974038330833,1,,
49.31053722398014,1,,
34.90808570098726,1,,
26.80481831720602,1,,
15.476380814316387,1,,
40.68975098534743,1,,
34.23655862769397,1,,
8.130846967244565,1,,
45.546359224692125,1,,
41.12686214615845,1,,
47.4899956645962,1,,
36.285975419418,1,,
30.670759796789493,1,,
20.912151814530944,1,,
46.63642416770066,1,,
43.30319447502042,1,,
2.2609335053094703,0,,
1.3183487248626002,0,,
18.82316834390248,1,,
40.52766653909165,1,,
49.36380646574722,1,,
7.520844555176409,1,,
29.70653576760676,1,,
19.04454283155108,1,,
48.49571989073016,1,,
42.10594615678544,1,,
41.91643523555689,1,,
23.43465798974852,1,,
20.74097511688326,1,,
13.670353596535312,1,,
2.818774832546356,0,,
43.23611881275266,1,,
40.64505045650388,1,,
49.98588366430653,1,,
49.83184185369527,1,,
27.77158528013137,1,,
38.44937075902553,1,,
47.23828649412141,1,,
42.482369533870575,1,,
12.367405087159884,1,,
22.52720676550468,1,,
6.457970757574749,1,,
47.70255136293612,1,,
30.308731722544003,1,,
11.432140275173136,1,,
33.58503422029283,1,,
30.90641202289479,1,,
17.908135901642027,1,,
5.677879609981451,1,,
33.57865977963998,1,,
26.015385045189664,1,,
38.61591958678196,1,,
26.00817505559967,1,,
42.60907501592701,1,,
27.59534193872428,1,,
28.046898576769312,1,,
43.83268013291725,1,,
20.17414331061985,1,,
6.700761422532037,1,,
1.4391338156669486,0,,
37.75686278368095,1,,
31.015477567673237,1,,
35.20398840496118,1,,
10.648208075445536,1,,
6.818573779338488,1,,
0.7272332833940964,0,,
17.529377940329848,1,,
29.495884342731653,1,,
19.612202254986617,1,,
21.87374610118645,1,,
45.20793472468742,1,,
17.41277335116502,1,,
25.69947445799054,1,,
39.18265063705715,1,,
19.827139116063503,1,,
31.10433501139368,1,,
43.11818543733726,1,,
47.4760311828821,1,,
7.353674046451896,1,,
46.32938125807472,1,,
24.60581465397691,1,,
12.912219414947918,1,,
22.956787811913067,1,,
49.00162876427385,1,,
24.63090469964348,1,,
16.437580514375412,1,,
31.67004271583629,1,,
12.007280938909654,1,,
3.793166405433196,0,,
6.443986095532461,1,,
6.402291947888622,1,,
7.595134675614718,1,,
6.941358632470507,1,,
32.04373724016073,1,,
9.094004219957242,1,,
17.28336416619316,1,,
44.839420495300594,1,,
23.69808201314362,1,,
33.37788692605136,1,,
8.615993560081492,1,,
9.61445094043354,1,,
2.043430813323943,0,,
8.446753153608228,1,,
13.92951695159793,1,,
8.85052421383734,1,,
4.43512668785278,0,,
6.03179355503004,1,,
23.038938401636287,1,,
10.316685920289624,1,,
18.213493052403773,1,,
25.170863542742843,1,,
34.51974143146826,1,,
1.9656069920549468,0,,
39.97051994545213,1,,
31.39501947454539,1,,
4.087951597443595,0,,
43.67893120533886,1,,
46.04362002659066,1,,
3.0538979927431877,0,,
13.843882407360187,1,,
40.31006398965307,1,,
37.41298451918292,1,,
9.226050967818866,1,,
10.467466166835514,1,,
18.5236051395691,1,,
24.226149259551065,1,,
30.9127385765148,1,,
18.445681978488626,1,,
23.126735806657397,1,,
37.37354690668783,1,,
1.834160144529895,0,,
12.621847217201038,1,,
35.66747929422762,1,,
44.76034188435997,1,,
25.583872105783307,1,,
26.605674263265783,1,,
5.358600566988803,1,,
22.370618341172733,1,,
26.63086332275116,1,,
12.123525181736484,1,,
13.462161547469048,1,,
18.86420815523113,1,,
1.0035598888863184,0,,
16.103958279158913,1,,
10.572400349827232,1,,
16.374867608895734,1,,
5.988106590962561,1,,
44.52636403699475,1,,
29.679622677702437,1,,
33.95511595722448,1,,
39.45856193036691,1,,
24.922109946452863,1,,
4.346014404371185,0,,
26.85532709092739,1,,
29.34205590104396,1,,
37.271973709216496,1,,
21.58297731148397,1,,
6.379015139778188,1,,
14.188795289936223,1,,
18.15411481993176,1,,
32.295862066580064,1,,
28.538915233445596,1,,
17.80483629489231,1,,
49.32576243964898,1,,
30.28874096784436,1,,
11.861339586799724,1,,
5.089123631020187,1,,
7.642956959216601,1,,
12.297886419225406,1,,
8.034068662977784,1,,
9.328351202565289,1,,
14.254758434692356,1,,
8.66867976473774,1,,
44.83827123132126,1,,
4.011687283082111,0,,
26.22556947851273,1,,
20.51984134948308,1,,
49.11893084543032,1,,
5.601945108402617,1,,
19.89277995228708,1,,
48.473521663768445,1,,
43.275356294699016,1,,
40.853603547464,1,,
12.895141352246991,1,,
8.544379369503291,1,,
33.43216099622155,1,,
46.46879945637929,1,,
27.83814465069649,1,,
28.580634473494992,1,,
13.998954683014208,1,,
38.47464665959684,1,,
9.352187427876167,1,,
16.183961820212183,1,,
21.27182193082084,1,,
25.38051893422275,1,,
12.120486620754011,1,,
5.741841236960177,1,,
30.53100212208163,1,,
14.431527662012789,1,,
29.061911071130613,1,,
7.718135763710116,1,,
24.057005092740877,1,,
26.62947162757929,1,,
2.5911768411213454,0,,
16.830213909696027,1,,
6.720733846948712,1,,
3.168748523638387,0,,
49.49801161949726,1,,
16.117692248736148,1,,
40.49372229273175,1,,
12.732032738188192,1,,
34.075136111196464,1,,
38.011392994484325,1,,
29.78193703039221,1,,
23.57880942750792,1,,
20.592045707363425,1,,
17.443413327149766,1,,
46.476457212391296,1,,
41.53097038938645,1,,
48.251345533325626,1,,
6.214861174277236,1,,
36.54337376018221,1,,
46.91702284105189,1,,
9.061653308283008,1,,
3.3248133683388748,0,,
37.05603246450296,1,,
28.7236556589956,1,,
42.0914388379136,1,,
6.988618831314475,1,,
39.76336559299451,1,,
10.081366002387227,1,,
8.182797143285224,1,,
8.213289896549647,1,,
40.728736011569104,1,,
33.25986103481001,1,,
26.153271238455964,1,,
17.941524206175124,1,,
43.86002704065541,1,,
19.622255371131768,1,,
40.82997197357886,1,,
21.95674542851092,1,,
18.84722147124538,1,,
23.13398928348032,1,,
15.068893708207105,1,,
37.38046900881256,1,,
25.13601950462396,1,,
11.610634757340865,1,,
44.978728663728425,1,,
19.19456106866057,1,,
27.17764305569943,1,,
45.32360554822735,1,,
31.211899795699605,1,,
5.844902035418204,1,,
46.99160618067376,1,,
31.385402653570893,1,,
16.745280732854305,1,,
6.963603633169363,1,,
39.7012594635148,1,,
31.003637796425675,1,,
26.67305459881608,1,,
44.69462915254788,1,,
39.42986056122654,1,,
7.583743986637559,1,,
15.586103389777412,1,,
12.424456990723288,1,,
37.19731462863385,1,,
1.676621736788969,0,,
28.494484243565825,1,,
38.122934287034525,1,,
43.83828183808748,1,,
17.104087435795375,1,,
41.06286523360064,1,,
5.531586847760361,1,,
42.32261458672591,1,,
6.374433116599121,1,,
19.864364528018363,1,,
39.86476828897768,1,,
7.495871367438688,1,,
11.462569761632077,1,,
36.11262841965331,1,,
36.00182682730372,1,,
32.057381644264865,1,,
34.697422223355,1,,
27.13622216737981,1,,
12.589952945347637,1,,
17.284799675195973,1,,
9.079885840071285,1,,
45.422528066681416,1,,
29.169589738306023,1,,
20.042570838181994,1,,
23.100290182206635,1,,
47.36416698059077,1,,
7.66757015580401,1,,
29.31149160083986,1,,
25.2944339442233,1,,
30.57271177173239,1,,
0.9055091910420254,0,,
43.606195447207575,1,,
46.60591412418062,1,,
28.25665917946045,1,,
34.83254119384461,1,,
46.12496905886479,1,,
35.36193171566993,1,,
7.626952145713068,1,,
28.81441800834066,1,,
30.335752319142795,1,,
21.2065335651193,1,,
36.82221178123614,1,,
46.718350738450745,1,,
46.278425645338814,1,,
22.54196857020661,1,,
5.661902292037762,1,,
49.242059948116726,1,,
41.94490432229671,1,,
6.233134060163343,1,,
46.04209413086862,1,,
43.49481810310641,1,,
25.941902856303606,1,,
29.563771787246463,1,,
19.95013519350651,1,,
2.7380819411015667,0,,
16.759862082295047,1,,
40.14267242990057,1,,
0.2316011502301429,0,,
16.67495858455721,1,,
19.908434679547167,1,,
26.869780146896144,1,,
45.992780820638025,1,,
17.317299718298063,1,,
17.347660094811385,1,,
36.87506240548742,1,,
22.61089704449036,1,,
11.2302411469991,1,,
22.62197580663467,1,,
7.042851018989992,1,,
8.819349325311165,1,,
24.918388636973987,1,,
20.9462724752274,1,,
45.742295053405,1,,
18.11969495583165,1,,
29.02941751390217,1,,
31.61321439597652,1,,
0.6547228294166818,0,,
33.17686860083553,1,,
8.901798343487572,1,,
48.05351587347276,1,,
7.433136387655647,1,,
20.731206186351187,1,,
4.267483403932193,0,,
49.843712592297365,1,,
25.10975051656213,1,,
29.76925086600219,1,,
3.3538238694213742,0,,
37.49802351995889,1,,
10.495279654779289,1,,
44.90271447203569,1,,
10.256982024100358,1,,
9.534386033183328,1,,
1.827483392404744,0,,
23.60334725549996,1,,
28.24205666313082,1,,
3.2854319714176183,0,,
38.776380834750526,1,,
22.66444173740138,1,,
26.219513466379,1,,
22.03813734691141,1,,
20.0381530437663,1,,
27.98201656541089,1,,
7.762012296535625,1,,
9.096406524763555,1,,
43.089281050675865,1,,
47.305773106681634,1,,
18.665465813987648,1,,
13.537233657177689,1,,
32.19997716195079,1,,
20.43670855490482,1,,
1.269317783017243,0,,
7.807629868309518,1,,
35.798611442369875,1,,
32.94619709550757,1,,
1.3547996251741743,0,,
11.098608096647473,1,,
11.55373982940357,1,,
33.59463717993642,1,,
0.9855268877182076,0,,
5.2054290992286925,1,,
39.99580426865947,1,,
8.92723310271668,1,,
32.63730539259374,1,,
11.909139052336323,1,,
4.972069637967258,0,,
12.158609549972704,1,,
36.11334659278296,1,,
42.784823405314285,1,,
41.51099322834958,1,,
19.85917648092274,1,,
33.40425682853231,1,,
10.249214770791047,1,,
14.657386513050664,1,,
44.81679092605599,1,,
0.6500961755368018,0,,
4.275426542723404,0,,
10.394312757301366,1,,
1.3266101936909858,0,,
9.071771754489866,1,,
29.152078048484608,1,,
21.0712275296249,1,,
44.63358555384874,1,,
40.87217808692205,1,,
17.0908675848938,1,,
12.971171671564624,1,,
18.984620408363345,1,,
29.51474712574039,1,,
13.403182041143811,1,,
31.2074453924567,1,,
20.470582609562022,1,,
27.60235904259901,1,,
21.806326456765834,1,,
14.723287977095884,1,,
47.42266534810784,1,,
38.18028970798804,1,,
7.005658788322627,1,,
43.42339879489564,1,,
24.37155991247568,1,,
44.72761134470457,1,,
39.99276279736576,1,,
21.26067522346167,1,,
1.12346541600587,0,,
13.433867969247304,1,,
27.081710733043344,1,,
31.673910991307363,1,,
12.894384271660114,1,,
6.967803703641207,1,,
41.74651183996495,1,,
49.22010903517761,1,,
26.28450911513429,1,,
8.583964292415175,1,,
13.615366325968449,1,,
0.9195338273733368,0,,
45.71494032802495,1,,
5.887554144507057,1,,
28.82582377571268,1,,
13.7027610343603,1,,
27.708900125789672,1,,
32.57101941759321,1,,
41.48709018536008,1,,
10.32106358803016,1,,
0.5497914329240239,0,,
6.844281503440364,1,,
45.00093209240526,1,,
43.694503878125765,1,,
29.87065510851541,1,,
30.025843021682668,1,,
33.25183372731277,1,,
8.76856393117248,1,,
45.72059729624799,1,,
20.93852624460365,1,,
19.156926412474878,1,,
25.94588526414188,1,,
2.3482983387527523,0,,
8.314168437803971,1,,
36.90168082131852,1,,
4.139933396256323,0,,
30.15760547331941,1,,
12.267455484066048,1,,
19.464780702098828,1,,
14.434686838534994,1,,
17.783635823247458,1,,
35.95229525921228,1,,
14.85608578115875,1,,
28.32023201484486,1,,
23.802520109954983,1,,
33.18355826813241,1,,
46.8414869662379,1,,
36.62860486051252,1,,
10.747018929537838,1,,
1.5591567530642336,0,,
13.113202214991254,1,,
29.753896535012743,1,,
2.571290674212517,0,,
24.818312360061817,1,,
29.84214244584446,1,,
16.712194540848042,1,,
38.545610187291096,1,,
5.32991265668859,1,,
3.756889086790438,0,,
36.409437810180165,1,,
24.774565810309923,1,,
34.420119821386805,1,,
21.74136693018731,1,,
12.32010166195534,1,,
40.95511588370999,1,,
39.97079394844896,1,,
34.73482354272134,1,,
13.607256861498136,1,,
29.511533343454357,1,,
18.04869484700134,1,,
4.579103666331708,0,,
45.86567877311214,1,,
6.84093154594807,1,,
47.51186769104012,1,,
22.300288647897787,1,,
9.256646441930982,1,,
27.095047368917907,1,,
43.647291793820415,1,,
36.61124432047806,1,,
40.32805739307248,1,,
32.93916833553587,1,,
34.613828225892625,1,,
42.459782578265965,1,,
12.483400442959296,1,,
24.471248182157023,1,,
11.060472090980111,1,,
49.38340039983235,1,,
47.202966984330665,1,,
1.971340568425295,0,,
35.27875862578442,1,,
46.26241587078329,1,,
9.028767256366676,1,,
28.397261527631475,1,,
45.774414879402094,1,,
1.697298929289942,0,,
34.871013362342,1,,
14.86745036862754,1,,
46.21980976882652,1,,
48.55291225826839,1,,
47.213324455671696,1,,
23.71071083287319,1,,
43.10213254946567,1,,
42.22746992675352,1,,
15.955023662162782,1,,
41.44577370753387,1,,
1.850381735774631,0,,
29.81349392410265,1,,
11.500441864385152,1,,
6.0283442888639405,1,,
3.847660081460458,0,,
34.81443879390699,1,,
16.993748188403305,1,,
36.23833857643808,1,,
3.2678170399471185,0,,
15.764516891530516,1,,
26.974564618766863,1,,
39.53615824194818,1,,
15.937625146603496,1,,
31.29456882185045,1,,
44.29888741180935,1,,
30.79315940911523,1,,
11.647973737681689,1,,
1.220039077826901,0,,
43.50494369504649,1,,
1.063470542519357,0,,
43.73508363420997,1,,
26.4468567013606,1,,
46.95338492564481,1,,
39.93916178868327,1,,
49.89670552666687,1,,
17.535590772585508,1,,
38.35941444655634,1,,
20.096545680462107,1,,
23.99378101519544,1,,
31.375273160918503,1,,
43.68385570931694,1,,
49.20417345996476,1,,
38.41367069322591,1,,
20.888339108366687,1,,
21.06785011385351,1,,
36.879115079444574,1,,
11.938857288415116,1,,
5.523705656569733,1,,
17.731107882038827,1,,
14.361949582704089,1,,
14.815406022799504,1,,
11.680387552495496,1,,
2.104659481818094,0,,
0.8936967366706905,0,,
49.386119486801576,1,,
21.38865668679312,1,,
19.216332357984083,1,,
33.982364134653494,1,,
10.912694393253208,1,,
47.49805919751127,1,,
39.3172507207776,1,,
4.470550115612975,0,,
20.87903878924642,1,,
43.95591537810824,1,,
47.23660111457051,1,,
23.370075562493486,1,,
30.670569460535383,1,,
8.35169730460376,1,,
49.55843130684882,1,,
11.58358506917217,1,,
47.136588706756285,1,,
32.482332449618426,1,,
30.38683974394296,1,,
25.63442555082543,1,,
11.533490585887934,1,,
8.826401600275414,1,,
11.024310453508768,1,,
9.321913107212726,1,,
38.97922367833767,1,,
17.506262958336507,1,,
2.8921338281698183,0,,
48.45513150704057,1,,
44.18929424817129,1,,
46.387614159760645,1,,
49.74539113232176,1,,
8.694762460974365,1,,
19.812100945132936,1,,
37.91192378520456,1,,
34.80103090268961,1,,
7.694795316992753,1,,
40.79165624953089,1,,
11.222028591833034,1,,
11.190880741131156,1,,
26.84872114467068,1,,
29.64699674208516,1,,
29.00431039189056,1,,
4.574341869887744,0,,
43.87304313151902,1,,
13.280002129435305,1,,
6.475746064140209,1,,
44.43740399344886,1,,
47.78257491148767,1,,
43.10638086327253,1,,
40.475803736243904,1,,
32.76209903195109,1,,
27.542868530456964,1,,
4.349337995570507,0,,
20.422660653534937,1,,
18.6344258506157,1,,
12.98768918801631,1,,
36.17100568442925,1,,
24.79378675393854,1,,
4.052310795382397,0,,
11.009160097490566,1,,
34.162938182979794,1,,
3.8065429745150094,0,,
42.56034570243843,1,,
24.757326350698715,1,,
24.0293288663324,1,,
29.62038923297588,1,,
41.234048296257455,1,,
17.390460395109653,1,,
33.90080762795318,1,,
28.28659819978955,1,,
13.351413508471063,1,,
43.9314993177579,1,,
39.871301080346406,1,,
32.92259173292128,1,,
42.52908645471209,1,,
43.36471004799012,1,,
35.41814883575174,1,,
41.8506664181836,1,,
34.87357308346418,1,,
34.00703858801502,1,,
30.930568910759217,1,,
37.63583197788206,1,,
7.930255264653685,1,,
44.04353795994642,1,,
